"C_name","E_name","city","address","longitude","latitude","intro","year","count"
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2015",2839694
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2016",2582857
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2017",2252457
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2018",2126050
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2019",2388182
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2020",623419
"台北101景觀台","Taipei 101 Observatory","臺北市","臺北市信義區信義路五段7號",121.56453,25.033976,"關於台北101
TAIPEI 101座落於台北最菁華地段，是國內建築界有史以來最大的工程專案。該專案主要由國內十四家企業共同組成的台北金融大樓股份有限公司，與國內外專業團隊聯手規劃，並由國際級建築大師李祖原精心設計，超越單一量體的設計觀，以吉祥數字「八」（「發」的諧音），作為設計單元。每八層樓為一個結構單元，彼此接續、層層相疊，構築整體。在外觀上形成有節奏的律動美感，開創國際摩天大樓新風格。","2021",163317
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2012",483093
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2013",488854
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2014",540010
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2015",534055
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2016",439911
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2017",267253
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2018",85156
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2019",416568
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2020",214806
"北投溫泉博物館","Beitou Hot Spring Museum","臺北市","臺北市北投區中山路2號",121.50714,25.136731,"這座早在日本時代就享有盛名的溫泉公共浴場，有著英國都鐸時期的鄉村建築風格，沉穩的紅色磚牆與黑色的瓦與綠蔭相稱，是個讓人放鬆休憩的好地方。","2021",149584
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2012",447719
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2013",479451
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2014",490097
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2015",498807
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2016",456532
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2017",428367
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2018",439163
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2019",445313
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2020",288921
"臺北市孔廟","Taipei Confucius Temple","臺北市","臺北市大同區大龍街275號",121.5166,25.072945,"走過大龍街，來孔廟。孔廟主祀中國最偉大的老師──大成至聖先師孔子，以及歷代的先賢、先儒。由於孔子崇尚樸實，所以孔廟的建築較簡單樸素，不像一般廟宇有華麗的裝飾，連門口也沒有放置石獅，孔廟以大成殿為主，站在大成殿外，可看到中間的屋頂上，有一對圓筒，叫做「藏經筒」。在中國古代歷史上，秦始皇為了便於統治，所以實施愚民政策，曾經燒毀書籍、殺害讀書人，當時讀書人為了把書籍保存下來，就在屋頂上蓋了個像煙囪的藏書筒，把書藏在那裡，來避免被燒毀的命運。所以孔廟也建有藏經筒，以表達對當時讀書人愛書精神的敬佩。同時，在前方屋頂上，有梟鳥的雕飾。梟鳥是一種既不孝順又殘暴的鳥，可是孔子也對牠施予教化，所以梟鳥雕飾，是代表孔子「有教無類」的精神。","2021",237990
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2012",0
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2013",0
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2014",0
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2015",0
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2016",0
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2017",2100585
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2018",2079454
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2019",2052414
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2020",1459733
"臺北市立兒童新樂園","Taipei Children’s Amusement Park","臺北市","臺北市士林區承德路五段55號",121.51494,25.097235,"臺北市立兒童新樂園（以下簡稱兒童新樂園）前身為位於圓山的臺北市立兒童育樂中心，在民國95年（西元2006年）4月11日兒童育樂中心全園區納入國定遺址範圍，因所處地理位置受航高、文化資產保存法、水利法等諸多限制，於原址進行開發、更新及營運等受到相當大的影響及限制。","2021",910749
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2012",0
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2013",0
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2014",0
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2015",0
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2016",0
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2017",1144763
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2018",1455860
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2019",1592117
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2020",1730014
"台北植物園","Taipei Botanical Garden","臺北市","臺北市中正區南海路53號",121.50865,25.031004,"植物園自1921年創設以來，就是很多臺北人記憶中一部份，閒時來此佇足小憩，不論夏天的荷花、冬日的落葉，都是許多人美好的回憶。植物園附屬於農委會林業試驗所。西元1921年1月22日，正式發佈林業試驗場本場基地為植物園。到1930年左右，園內已栽種1,120種植物，其中泰半為國外引進者，對於學術及自然科學之教育貢獻極大。然而在二次大戰期間，園區樹木枯損殆盡。二戰後，將園區重行整理，同時積極引進各式國外樹種栽植。至今，園區內之建築與植物種類已遠超過以往盛況，搜羅之植物多達千餘種。","2021",1086320
"華山1914文化創意產業園區","Huashan 1914 Creative Park","臺北市","臺北市中正區八德路一段1號",121.52939,25.04413,"華山1914文化創意產業園區前身是台北酒廠，建築房舍由日本人於1914年創建，早期是日本生產清酒的廠房，後為台北酒廠。民國76年（西元1987年）台北酒廠搬遷後，華山作為酒廠的產業畫下句點，整個廠房是產業建築技術的博物館。民國88年（西元1999年）後，逐漸成為一個多元發展的藝文展演區，是藝文界、團體及個人使用的創作場地，園區內也有多間餐廳、藝廊、文創商店及表演場地，同時提供各項展演場地的租借服務，是台灣文化創意產業的旗艦基地。","2012",0
"華山1914文化創意產業園區","Huashan 1914 Creative Park","臺北市","臺北市中正區八德路一段1號",121.52939,25.04413,"華山1914文化創意產業園區前身是台北酒廠，建築房舍由日本人於1914年創建，早期是日本生產清酒的廠房，後為台北酒廠。民國76年（西元1987年）台北酒廠搬遷後，華山作為酒廠的產業畫下句點，整個廠房是產業建築技術的博物館。民國88年（西元1999年）後，逐漸成為一個多元發展的藝文展演區，是藝文界、團體及個人使用的創作場地，園區內也有多間餐廳、藝廊、文創商店及表演場地，同時提供各項展演場地的租借服務，是台灣文化創意產業的旗艦基地。","2013",0
